forecast_date,target,target_end_date,location,type,quantile,value
2020-05-11,1 day ahead cum death,2020-05-12,13,quantile,0.4,1483
2020-05-11,1 day ahead cum death,2020-05-12,13,quantile,0.45,1487
2020-05-11,1 day ahead cum death,2020-05-12,13,quantile,0.5,1492
2020-05-11,1 day ahead cum death,2020-05-12,13,quantile,0.55,1496.517
2020-05-11,1 day ahead cum death,2020-05-12,13,quantile,0.6,1501
2020-05-11,1 day ahead cum death,2020-05-12,13,quantile,0.65,1507.55
2020-05-11,1 day ahead cum death,2020-05-12,13,quantile,0.7,1515
2020-05-11,1 day ahead cum death,2020-05-12,13,quantile,0.75,1525
2020-05-11,1 day ahead cum death,2020-05-12,13,quantile,0.8,1535
2020-05-11,1 day ahead cum death,2020-05-12,13,quantile,0.85,1548.617
2020-05-11,1 day ahead cum death,2020-05-12,13,quantile,0.9,1571.633
2020-05-11,1 day ahead cum death,2020-05-12,13,quantile,0.95,1607.65
2020-05-11,1 day ahead cum death,2020-05-12,13,quantile,0.975,1640.317
2020-05-11,1 day ahead cum death,2020-05-12,13,quantile,0.99,1679.94
2020-05-11,1 day ahead cum death,2020-05-12,13,point,NA,1492
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.01,9
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.025,18
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.05,28
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.1,44.367
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.15,57.383
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.2,71
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.25,84
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.3,96
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.35,110.45
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.4,130.933
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.45,148.483
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.5,171.5
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.55,186.517
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.6,206
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.65,230
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.7,249
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.75,279.583
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.8,316.6
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.85,352.617
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.9,410.633
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.95,518.3
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.975,645.792
2020-05-11,2 day ahead inc hosp,2020-05-13,13,quantile,0.99,764.643
2020-05-11,2 day ahead inc hosp,2020-05-13,13,point,NA,171.5
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.01,4.337
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.025,6.842
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.05,9
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.1,15
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.15,19
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.2,23
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.25,28
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.3,33
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.35,38
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.4,41.467
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.45,46
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.5,50
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.55,57
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.6,61
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.65,67
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.7,73
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.75,80.583
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.8,92
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.85,103.617
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.9,123
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.95,161.65
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.975,195.158
2020-05-11,2 day ahead inc death,2020-05-13,13,quantile,0.99,226.327
2020-05-11,2 day ahead inc death,2020-05-13,13,point,NA,50
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.01,1462.673
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.025,1470.842
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.05,1478
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.1,1490.367
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.15,1500
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.2,1509
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.25,1515.417
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.3,1523
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.35,1530
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.4,1538.467
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.45,1547.483
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.5,1555
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.55,1562
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.6,1571.533
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.65,1581
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.7,1590
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.75,1604
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.8,1618
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.85,1636.617
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.9,1662.633
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.95,1703.3
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.975,1739.475
2020-05-11,2 day ahead cum death,2020-05-13,13,quantile,0.99,1785.317
2020-05-11,2 day ahead cum death,2020-05-13,13,point,NA,1555
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.01,13.337
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.025,19.525
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.05,29
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.1,48.367
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.15,61
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.2,78
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.25,92.417
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.3,104
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.35,117
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.4,130.467
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.45,147.483
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.5,167.5
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.55,180
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.6,200.533
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.65,222.55
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.7,246.7
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.75,269.583
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.8,309
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.85,348
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.9,397
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.95,513.3
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.975,584.158
2020-05-11,3 day ahead inc hosp,2020-05-14,13,quantile,0.99,747.593
2020-05-11,3 day ahead inc hosp,2020-05-14,13,point,NA,167.5
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.01,3
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.025,6
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.05,9
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.1,15
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.15,19
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.2,24
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.25,26
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.3,30
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.35,34
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.4,40
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.45,44
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.5,48.5
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.55,54
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.6,60
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.65,68
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.7,74
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.75,82
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.8,93
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.85,102.617
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.9,119
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.95,152.3
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.975,200.158
2020-05-11,3 day ahead inc death,2020-05-14,13,quantile,0.99,236.633
2020-05-11,3 day ahead inc death,2020-05-14,13,point,NA,48.5
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.01,1486.337
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.025,1497.842
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.05,1505
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.1,1530.367
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.15,1543
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.2,1557
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.25,1569
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.3,1576
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.35,1586.45
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.4,1595.467
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.45,1605
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.5,1615.5
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.55,1625
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.6,1632.533
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.65,1646
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.7,1656.567
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.75,1674
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.8,1693
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.85,1718.85
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.9,1743.633
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.95,1798
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.975,1828.317
2020-05-11,3 day ahead cum death,2020-05-14,13,quantile,0.99,1913.633
2020-05-11,3 day ahead cum death,2020-05-14,13,point,NA,1615.5
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.01,10.673
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.025,23
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.05,31
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.1,51.367
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.15,67.383
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.2,82
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.25,97
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.3,109
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.35,122.45
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.4,136.467
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.45,152.483
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.5,168.5
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.55,184.517
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.6,206
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.65,229.55
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.7,256.133
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.75,282
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.8,307.6
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.85,345.233
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.9,394.633
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.95,493.6
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.975,609.433
2020-05-11,4 day ahead inc hosp,2020-05-15,13,quantile,0.99,840.653
2020-05-11,4 day ahead inc hosp,2020-05-15,13,point,NA,168.5
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.01,2.337
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.025,4
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.05,8
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.1,14
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.15,18
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.2,23
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.25,27
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.3,31
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.35,36
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.4,41
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.45,44
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.5,48
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.55,54.517
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.6,61
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.65,67
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.7,73.567
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.75,80.583
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.8,92.6
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.85,107.233
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.9,128.633
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.95,159.6
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.975,193.475
2020-05-11,4 day ahead inc death,2020-05-15,13,quantile,0.99,231.317
2020-05-11,4 day ahead inc death,2020-05-15,13,point,NA,48
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.01,1513.01
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.025,1533.842
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.05,1548.7
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.1,1571
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.15,1585
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.2,1600
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.25,1616
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.3,1627
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.35,1640
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.4,1651
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.45,1662
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.5,1673
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.55,1684.517
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.6,1697.533
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.65,1714.55
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.7,1732
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.75,1755.583
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.8,1770
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.85,1794
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.9,1831.267
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.95,1890
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.975,1921
2020-05-11,4 day ahead cum death,2020-05-15,13,quantile,0.99,1989.663
2020-05-11,4 day ahead cum death,2020-05-15,13,point,NA,1673
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.01,12
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.025,19.842
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.05,30
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.1,48
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.15,62
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.2,81
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.25,96
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.3,109
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.35,125.45
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.4,143
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.45,161.483
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.5,173.5
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.55,195
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.6,215.067
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.65,234.55
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.7,256.567
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.75,277.583
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.8,309.2
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.85,358
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.9,435.267
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.95,537
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.975,649.475
2020-05-11,5 day ahead inc hosp,2020-05-16,13,quantile,0.99,768.623
2020-05-11,5 day ahead inc hosp,2020-05-16,13,point,NA,173.5
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.01,4
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.025,7
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.05,9
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.1,13
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.15,19
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.2,23
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.25,27
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.3,32
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.35,36
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.4,41
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.45,46
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.5,50.5
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.55,57
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.6,63
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.65,70
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.7,78
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.75,88
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.8,97.6
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.85,113
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.9,134
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.95,173
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.975,201
2020-05-11,5 day ahead inc death,2020-05-16,13,quantile,0.99,264.96
2020-05-11,5 day ahead inc death,2020-05-16,13,point,NA,50.5
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.01,1554.337
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.025,1564
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.05,1586.35
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.1,1612.1
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.15,1633
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.2,1647.4
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.25,1665.417
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.3,1680
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.35,1695
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.4,1709.467
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.45,1721.483
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.5,1735.5
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.55,1754
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.6,1770
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.65,1790
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.7,1807
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.75,1829.583
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.8,1853.2
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.85,1883.617
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.9,1920
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.95,1992
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.975,2043.475
2020-05-11,5 day ahead cum death,2020-05-16,13,quantile,0.99,2097.653
2020-05-11,5 day ahead cum death,2020-05-16,13,point,NA,1735.5
2020-05-11,6 day ahead inc hosp,2020-05-17,13,quantile,0.01,12
2020-05-11,6 day ahead inc hosp,2020-05-17,13,quantile,0.025,22.842
2020-05-11,6 day ahead inc hosp,2020-05-17,13,quantile,0.05,32
2020-05-11,6 day ahead inc hosp,2020-05-17,13,quantile,0.1,53.367
2020-05-11,6 day ahead inc hosp,2020-05-17,13,quantile,0.15,69
2020-05-11,6 day ahead inc hosp,2020-05-17,13,quantile,0.2,81
2020-05-11,6 day ahead inc hosp,2020-05-17,13,quantile,0.25,92
2020-05-11,6 day ahead inc hosp,2020-05-17,13,quantile,0.3,105
