forecast_date,target,target_end_date,location,type,quantile,value
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.15,25.383
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.2,31.4
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.25,39.25
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.3,47
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.35,54
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.4,62.467
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.45,71.483
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.5,76.5
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.55,85.517
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.6,92
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.65,97
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.7,106.133
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.75,114
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.8,135
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.85,149.083
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.9,181.9
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.95,198.65
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.975,234.95
2020-05-04,1 day ahead inc death,2020-05-05,13,quantile,0.99,271.257
2020-05-04,1 day ahead inc death,2020-05-05,13,point,NA,76.5
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.01,1252.673
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.025,1255
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.05,1258
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.1,1267.367
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.15,1271.383
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.2,1277.4
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.25,1285.25
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.3,1293
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.35,1300
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.4,1308.467
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.45,1317.483
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.5,1322.5
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.55,1331.517
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.6,1338
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.65,1343
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.7,1352.133
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.75,1360
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.8,1381
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.85,1395.083
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.9,1427.9
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.95,1444.65
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.975,1480.95
2020-05-04,1 day ahead cum death,2020-05-05,13,quantile,0.99,1517.257
2020-05-04,1 day ahead cum death,2020-05-05,13,point,NA,1322.5
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.01,25.387
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.025,40.342
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.05,55.4
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.1,79.733
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.15,96
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.2,110
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.25,122.417
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.3,142.433
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.35,155.45
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.4,166.467
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.45,175.967
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.5,188
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.55,205.517
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.6,220.667
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.65,242.65
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.7,270.133
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.75,286.583
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.8,319
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.85,355.167
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.9,458.067
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.95,519.25
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.975,625.658
2020-05-04,2 day ahead inc hosp,2020-05-06,13,quantile,0.99,821.543
2020-05-04,2 day ahead inc hosp,2020-05-06,13,point,NA,188
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.01,3.673
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.025,7.683
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.05,13.7
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.1,19
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.15,26.533
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.2,36.4
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.25,39
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.3,45
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.35,51
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.4,55
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.45,60
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.5,67.5
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.55,75.517
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.6,81.533
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.65,87
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.7,95
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.75,103.583
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.8,114.6
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.85,132.617
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.9,163.267
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.95,223.5
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.975,287.267
2020-05-04,2 day ahead inc death,2020-05-06,13,quantile,0.99,345.127
2020-05-04,2 day ahead inc death,2020-05-06,13,point,NA,67.5
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.01,1271.723
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.025,1288.367
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.05,1305
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.1,1319
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.15,1336.383
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.2,1347
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.25,1354
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.3,1361.433
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.35,1371.35
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.4,1380.467
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.45,1389
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.5,1399
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.55,1409.517
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.6,1417.067
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.65,1424
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.7,1439.567
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.75,1450.583
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.8,1467
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.85,1494.85
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.9,1541.533
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.95,1599.15
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.975,1650.317
2020-05-04,2 day ahead cum death,2020-05-06,13,quantile,0.99,1716.513
2020-05-04,2 day ahead cum death,2020-05-06,13,point,NA,1399
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.01,32.01
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.025,40.367
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.05,47
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.1,60
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.15,73.767
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.2,89.2
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.25,105
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.3,117.867
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.35,132.45
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.4,159.4
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.45,168
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.5,195
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.55,209
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.6,233.533
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.65,248.65
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.7,278.367
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.75,348.583
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.8,376
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.85,433.55
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.9,466.267
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.95,527
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.975,588.875
2020-05-04,3 day ahead inc hosp,2020-05-07,13,quantile,0.99,769.88
2020-05-04,3 day ahead inc hosp,2020-05-07,13,point,NA,195
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.01,3.337
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.025,6.683
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.05,11.05
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.1,19.367
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.15,26.383
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.2,34
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.25,40.833
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.3,48
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.35,53.35
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.4,61
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.45,66.483
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.5,74
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.55,85
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.6,92
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.65,97.55
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.7,110.567
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.75,121.583
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.8,136.6
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.85,150.233
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.9,174
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.95,204.65
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.975,216.292
2020-05-04,3 day ahead inc death,2020-05-07,13,quantile,0.99,265.573
2020-05-04,3 day ahead inc death,2020-05-07,13,point,NA,74
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.01,1315.713
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.025,1334.025
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.05,1356.4
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.1,1385.367
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.15,1399
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.2,1414.4
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.25,1427
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.3,1436.867
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.35,1446.45
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.4,1454
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.45,1469.483
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.5,1476
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.55,1496
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.6,1507
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.65,1528.55
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.7,1543
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.75,1561.583
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.8,1585.8
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.85,1608.617
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.9,1647.633
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.95,1757.45
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.975,1806.75
2020-05-04,3 day ahead cum death,2020-05-07,13,quantile,0.99,1877.92
2020-05-04,3 day ahead cum death,2020-05-07,13,point,NA,1476
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.01,14.01
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.025,43
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.05,56.35
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.1,70.833
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.15,98
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.2,107.4
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.25,119
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.3,146.733
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.35,159.45
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.4,172.867
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.45,195
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.5,206.5
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.55,227.517
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.6,244.533
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.65,261.55
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.7,280.133
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.75,303.167
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.8,348
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.85,377.467
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.9,420.067
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.95,524.25
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.975,644.267
2020-05-04,4 day ahead inc hosp,2020-05-08,13,quantile,0.99,757.653
2020-05-04,4 day ahead inc hosp,2020-05-08,13,point,NA,206.5
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.01,5.337
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.025,9.342
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.05,13
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.1,21
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.15,27.383
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.2,34
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.25,43.417
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.3,51.433
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.35,60
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.4,64.467
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.45,71
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.5,78.5
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.55,89
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.6,97.6
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.65,105
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.7,121.7
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.75,130.167
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.8,137.6
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.85,158
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.9,189.6
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.95,252.3
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.975,298.317
2020-05-04,4 day ahead inc death,2020-05-08,13,quantile,0.99,326.96
2020-05-04,4 day ahead inc death,2020-05-08,13,point,NA,78.5
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.01,1364.09
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.025,1403.1
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.05,1425.7
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.1,1445.733
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.15,1460.383
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.2,1482
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.25,1501
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.3,1515.867
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.35,1531
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.4,1544
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.45,1560
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.5,1573.5
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.55,1593
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.6,1613.133
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.65,1626.55
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.7,1655.7
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.75,1668.167
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.8,1701.4
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.85,1735.317
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.9,1782.333
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.95,1878.35
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.975,1970.658
2020-05-04,4 day ahead cum death,2020-05-08,13,quantile,0.99,2009.573
2020-05-04,4 day ahead cum death,2020-05-08,13,point,NA,1573.5
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.01,45
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.025,47.342
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.05,58.7
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.1,89.1
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.15,107.383
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.2,124.2
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.25,137
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.3,156.433
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.35,178.45
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.4,197.467
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.45,210.967
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.5,228
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.55,256.55
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.6,279.533
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.65,295.3
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.7,342.567
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.75,379.583
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.8,415.4
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.85,452.85
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.9,499.533
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.95,596.65
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.975,677.292
2020-05-04,5 day ahead inc hosp,2020-05-09,13,quantile,0.99,787.167
2020-05-04,5 day ahead inc hosp,2020-05-09,13,point,NA,228
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.01,4
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.025,6.342
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.05,10
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.1,17
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.15,25
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.2,31
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.25,34.417
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.3,40
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.35,44.9
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.4,51
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.45,59.45
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.5,66
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.55,74.517
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.6,88
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.65,98.55
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.7,111.133
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.75,127
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.8,144
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.85,161.617
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.9,185.633
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.95,233.95
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.975,281.7
2020-05-04,5 day ahead inc death,2020-05-09,13,quantile,0.99,336.267
2020-05-04,5 day ahead inc death,2020-05-09,13,point,NA,66
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.01,1408.14
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.025,1452.05
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.05,1471.35
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.1,1514.033
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.15,1553.15
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.2,1575.4
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.25,1590
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.3,1602
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.35,1613.45
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.4,1626.933
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.45,1637.483
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.5,1657.5
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.55,1680.1
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.6,1701.667
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.65,1716.3
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.7,1744
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.75,1756.583
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.8,1798.2
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.85,1853.633
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.9,1892.167
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.95,2006.3
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.975,2070.192
2020-05-04,5 day ahead cum death,2020-05-09,13,quantile,0.99,2120.593
2020-05-04,5 day ahead cum death,2020-05-09,13,point,NA,1657.5
2020-05-04,6 day ahead inc hosp,2020-05-10,13,quantile,0.01,15.02
2020-05-04,6 day ahead inc hosp,2020-05-10,13,quantile,0.025,34.1
2020-05-04,6 day ahead inc hosp,2020-05-10,13,quantile,0.05,66.4
2020-05-04,6 day ahead inc hosp,2020-05-10,13,quantile,0.1,84.733
